Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm,Year,Month,Quarter,PropertyType
St Kilda,3/11 Burnett St,1,u,420000.0,SP,Wilson,2016-11-12,6.1,3182.0,1.0,1.0,0.0,954.0,,1945.0,Port Phillip,-37.8612,144.9804,Southern Metropolitan,13240.0,440.251572327044,2016,11,2016Q4,Unit
St Kilda,12 Gurner St,4,h,1900000.0,PI,Wilson,2016-11-12,6.1,3182.0,4.0,2.0,2.0,507.0,202.0,1890.0,Port Phillip,-37.8616,144.9807,Southern Metropolitan,13240.0,3747.534516765286,2016,11,2016Q4,House
St Kilda,3/15 Mitchell St,2,u,570000.0,S,Pride,2016-11-12,6.1,3182.0,2.0,1.0,1.0,628.0,,1960.0,Port Phillip,-37.8681,144.9844,Southern Metropolitan,13240.0,907.6433121019109,2016,11,2016Q4,Unit
St Kilda,54 Pakington St,2,h,1220000.0,S,Jellis,2016-05-14,6.1,3182.0,2.0,1.0,1.0,208.0,,,Port Phillip,-37.8659,144.9887,Southern Metropolitan,13240.0,5865.384615384615,2016,5,2016Q2,House
St Kilda,52 Blanche St,3,h,920000.0,PI,Marshall,2016-10-15,6.1,3182.0,3.0,2.0,2.0,124.0,134.0,2000.0,Port Phillip,-37.8656,144.9851,Southern Metropolitan,13240.0,7419.354838709677,2016,10,2016Q4,House
St Kilda,21/127 Grey St,1,u,330000.0,SA,hockingstuart,2016-10-15,6.1,3182.0,1.0,1.0,1.0,653.0,,,Port Phillip,-37.8642,144.9814,Southern Metropolitan,13240.0,505.35987748851454,2016,10,2016Q4,Unit
St Kilda,3/38 Barkly St,2,u,503500.0,S,Buxton,2016-04-16,6.1,3182.0,2.0,1.0,1.0,683.0,72.0,1940.0,Port Phillip,-37.8594,144.9828,Southern Metropolitan,13240.0,737.1888726207907,2016,4,2016Q2,Unit
St Kilda,8/98 Barkly St,3,h,1120000.0,PI,hockingstuart,2017-03-18,6.1,3182.0,3.0,2.0,2.0,1039.0,133.0,2006.0,Port Phillip,-37.8638,144.982,Southern Metropolitan,13240.0,1077.9595765158806,2017,3,2017Q1,House
St Kilda,26 Nelson St,2,h,808000.0,S,Biggin,2017-03-18,6.1,3182.0,2.0,1.0,0.0,124.0,,1908.0,Port Phillip,-37.8562,144.9848,Southern Metropolitan,13240.0,6516.129032258064,2017,3,2017Q1,House
St Kilda,25 Smith St,2,h,1316000.0,S,Gary,2017-03-18,6.1,3182.0,2.0,1.0,0.0,215.0,,,Port Phillip,-37.869,144.9826,Southern Metropolitan,13240.0,6120.930232558139,2017,3,2017Q1,House
St Kilda,27 Bath St,2,h,875000.0,S,hockingstuart,2016-06-18,6.1,3182.0,2.0,1.0,1.0,123.0,68.0,1900.0,Port Phillip,-37.8641,144.9866,Southern Metropolitan,13240.0,7113.821138211382,2016,6,2016Q2,House
St Kilda,2/16 Charnwood Rd,2,u,650000.0,PI,Charlton,2016-06-18,6.1,3182.0,2.0,1.0,0.0,822.0,70.0,1930.0,Port Phillip,-37.8585,144.9854,Southern Metropolitan,13240.0,790.7542579075425,2016,6,2016Q2,Unit
St Kilda,10 Charlotte Pl,5,h,4400000.0,S,Marshall,2016-11-19,6.1,3182.0,5.0,4.0,4.0,657.0,312.0,1900.0,Port Phillip,-37.8582,144.9913,Southern Metropolitan,13240.0,6697.108066971081,2016,11,2016Q4,House
St Kilda,51/3 Alfred Sq,2,u,610000.0,S,Whiting,2016-05-22,6.1,3182.0,2.0,1.0,1.0,1211.0,,1970.0,Port Phillip,-37.8644,144.9741,Southern Metropolitan,13240.0,503.7159372419488,2016,5,2016Q2,Unit
St Kilda,50 Fawkner St,2,h,1250000.0,S,Marshall,2016-08-22,6.1,3182.0,2.0,1.0,4.0,147.0,,,Port Phillip,-37.865,144.9804,Southern Metropolitan,13240.0,8503.401360544218,2016,8,2016Q3,House
St Kilda,1/155 Fitzroy St,1,u,360000.0,S,Gary,2016-08-22,6.1,3182.0,1.0,1.0,1.0,400.0,,,Port Phillip,-37.859,144.9792,Southern Metropolitan,13240.0,900.0,2016,8,2016Q3,Unit
St Kilda,5/170 St Kilda Rd,2,u,450000.0,VB,hockingstuart,2016-08-22,6.1,3182.0,2.0,1.0,1.0,841.0,,2006.0,Port Phillip,-37.8612,144.985,Southern Metropolitan,13240.0,535.077288941736,2016,8,2016Q3,Unit
St Kilda,64 Havelock St,2,h,1200500.0,S,hockingstuart,2016-09-24,6.1,3182.0,2.0,1.0,0.0,201.0,83.0,1915.0,Port Phillip,-37.8654,144.9809,Southern Metropolitan,13240.0,5972.636815920398,2016,9,2016Q3,House
St Kilda,21/7 Alfred Sq,2,u,520000.0,PI,Whiting,2017-02-25,6.1,3182.0,2.0,1.0,1.0,1235.0,63.0,1980.0,Port Phillip,-37.8645,144.9749,Southern Metropolitan,13240.0,421.05263157894734,2017,2,2017Q1,Unit
St Kilda,18 Odessa St,2,h,1435000.0,SP,Marshall,2017-02-25,6.1,3182.0,2.0,1.0,1.0,225.0,,,Port Phillip,-37.8625,144.9888,Southern Metropolitan,13240.0,6377.777777777777,2017,2,2017Q1,House
St Kilda,66 Clyde St,2,h,1365000.0,S,Whiting,2016-07-26,6.1,3182.0,2.0,1.0,1.0,361.0,123.0,1910.0,Port Phillip,-37.8646,144.98,Southern Metropolitan,13240.0,3781.163434903047,2016,7,2016Q3,House
St Kilda,30 Odessa St,4,h,1950000.0,S,hockingstuart,2016-07-26,6.1,3182.0,4.0,2.0,2.0,436.0,211.0,1880.0,Port Phillip,-37.8629,144.9887,Southern Metropolitan,13240.0,4472.477064220184,2016,7,2016Q3,House
St Kilda,35 Pakington St,3,h,1678000.0,S,McGrath,2016-06-27,6.1,3182.0,3.0,2.0,2.0,361.0,171.0,2016.0,Port Phillip,-37.8663,144.9882,Southern Metropolitan,13240.0,4648.1994459833795,2016,6,2016Q2,House
St Kilda,1/45 Robe St,2,u,400000.0,VB,McGrath,2016-06-27,6.1,3182.0,2.0,1.0,1.0,797.0,67.0,1970.0,Port Phillip,-37.8642,144.9793,Southern Metropolitan,13240.0,501.88205771643663,2016,6,2016Q2,Unit
St Kilda,33 Marine Pde,4,h,4750000.0,PI,RT,2016-11-27,6.1,3182.0,4.0,3.0,5.0,648.0,,,Port Phillip,-37.8724,144.9767,Southern Metropolitan,13240.0,7330.246913580247,2016,11,2016Q4,House
St Kilda,5/69 Wellington St,2,u,580000.0,PI,McGrath,2016-11-27,6.1,3182.0,2.0,1.0,1.0,1155.0,102.0,1995.0,Port Phillip,-37.8568,144.9873,Southern Metropolitan,13240.0,502.16450216450215,2016,11,2016Q4,Unit
St Kilda,71 Carlisle St,3,h,1030000.0,S,Jellis,2016-05-28,6.1,3182.0,3.0,1.0,1.0,292.0,,,Port Phillip,-37.8677,144.984,Southern Metropolitan,13240.0,3527.3972602739727,2016,5,2016Q2,House
St Kilda,1/5 Marine Pde,2,u,1100000.0,S,Greg,2016-05-28,6.1,3182.0,2.0,1.0,2.0,1458.0,141.0,1920.0,Port Phillip,-37.8695,144.9763,Southern Metropolitan,13240.0,754.4581618655693,2016,5,2016Q2,Unit
St Kilda,247 Barkly St,3,h,1225000.0,S,McGrath,2016-08-28,6.1,3182.0,3.0,1.0,1.0,248.0,,2000.0,Port Phillip,-37.8714,144.9802,Southern Metropolitan,13240.0,4939.5161290322585,2016,8,2016Q3,House
St Kilda,10/66 Alma Rd,2,u,648000.0,S,Noel,2016-07-30,6.1,3182.0,2.0,1.0,1.0,1208.0,,,Port Phillip,-37.861,144.9891,Southern Metropolitan,13240.0,536.4238410596026,2016,7,2016Q3,Unit
St Kilda,26/11 Marine Pde,1,u,354000.0,S,McGrath,2016-07-30,6.1,3182.0,1.0,1.0,1.0,1659.0,46.0,1960.0,Port Phillip,-37.8699,144.9764,Southern Metropolitan,13240.0,213.38155515370704,2016,7,2016Q3,Unit
St Kilda,7/19 Redan St,2,u,550000.0,VB,Biggin,2016-07-30,6.1,3182.0,2.0,1.0,1.0,1357.0,,,Port Phillip,-37.8601,144.9898,Southern Metropolitan,13240.0,405.3058216654385,2016,7,2016Q3,Unit
Strathmore,78 Hillsyde Pde,3,h,905000.0,S,Considine,2016-09-03,9.7,3041.0,3.0,2.0,2.0,662.0,,,Moonee Valley,-37.7356,144.9242,Western Metropolitan,3284.0,1367.069486404834,2016,9,2016Q3,House
Strathmore,27 Woolart St,4,h,1052000.0,S,Considine,2016-09-03,9.7,3041.0,4.0,2.0,2.0,699.0,,,Moonee Valley,-37.7207,144.9073,Western Metropolitan,3284.0,1505.0071530758225,2016,9,2016Q3,House
Strathmore,43 Woolart St,4,h,1015000.0,S,Considine,2016-08-06,9.7,3041.0,3.0,2.0,1.0,794.0,,1970.0,Moonee Valley,-37.7196,144.9062,Western Metropolitan,3284.0,1278.3375314861462,2016,8,2016Q3,House
Strathmore,49 Glenview Rd,4,h,1265000.0,S,Brad,2016-05-07,9.7,3041.0,3.0,1.0,1.0,649.0,,1950.0,Moonee Valley,-37.7367,144.9204,Western Metropolitan,3284.0,1949.1525423728813,2016,5,2016Q2,House
Strathmore,56 Hillsyde Pde,3,h,1025000.0,S,Considine,2016-05-07,9.7,3041.0,3.0,2.0,1.0,654.0,180.0,1950.0,Moonee Valley,-37.7369,144.9251,Western Metropolitan,3284.0,1567.2782874617737,2016,5,2016Q2,House
Strathmore,8 Upland Rd,3,h,1430000.0,S,Paul,2016-05-07,9.7,3041.0,3.0,1.0,1.0,694.0,158.0,1950.0,Moonee Valley,-37.7411,144.9262,Western Metropolitan,3284.0,2060.5187319884726,2016,5,2016Q2,House
Strathmore,27 Henshall Rd,3,h,1330000.0,S,Considine,2016-09-10,9.7,3041.0,3.0,2.0,1.0,606.0,159.0,1950.0,Moonee Valley,-37.7378,144.9168,Western Metropolitan,3284.0,2194.7194719471945,2016,9,2016Q3,House
Strathmore,8 Woodland St,3,h,1200000.0,S,Considine,2016-09-10,9.7,3041.0,3.0,2.0,2.0,1781.0,,,Moonee Valley,-37.7439,144.9331,Western Metropolitan,3284.0,673.7787759685569,2016,9,2016Q3,House
Strathmore,39 Loeman St,2,h,1321000.0,S,Nelson,2016-12-10,9.7,3041.0,2.0,1.0,1.0,703.0,,,Moonee Valley,-37.7346,144.9204,Western Metropolitan,3284.0,1879.0896159317213,2016,12,2016Q4,House
Strathmore,34 Woodland St,3,h,1194000.0,S,Nelson,2017-02-11,9.7,3041.0,3.0,1.0,2.0,650.0,143.0,1930.0,Moonee Valley,-37.7436,144.9308,Western Metropolitan,3284.0,1836.923076923077,2017,2,2017Q1,House
Strathmore,25 Hayes Rd,5,h,1440000.0,S,Barry,2016-06-12,9.7,3041.0,5.0,3.0,2.0,617.0,347.0,1990.0,Moonee Valley,-37.7386,144.917,Western Metropolitan,3284.0,2333.87358184765,2016,6,2016Q2,House
Strathmore,196a Mascoma St,3,h,850000.0,VB,Considine,2016-10-15,9.7,3041.0,3.0,3.0,3.0,250.0,207.0,2016.0,Moonee Valley,-37.7189,144.9036,Western Metropolitan,3284.0,3400.0,2016,10,2016Q4,House
Strathmore,61 Mascoma St,3,h,1150000.0,SP,Nelson,2016-10-15,9.7,3041.0,3.0,2.0,3.0,696.0,164.0,1950.0,Moonee Valley,-37.7261,144.9171,Western Metropolitan,3284.0,1652.2988505747126,2016,10,2016Q4,House
Strathmore,13 Woolart St,3,h,910000.0,S,Nelson,2016-10-15,9.7,3041.0,3.0,1.0,2.0,692.0,117.0,1960.0,Moonee Valley,-37.7217,144.9074,Western Metropolitan,3284.0,1315.028901734104,2016,10,2016Q4,House
Strathmore,43 Henshall Rd,4,h,1430000.0,S,Nelson,2016-04-16,9.7,3041.0,4.0,2.0,1.0,607.0,224.0,1990.0,Moonee Valley,-37.7376,144.9154,Western Metropolitan,3284.0,2355.8484349258647,2016,4,2016Q2,House
Strathmore,10 Roslyn St,5,h,915000.0,S,Brad,2016-04-16,9.7,3041.0,5.0,3.0,4.0,754.0,,,Moonee Valley,-37.7298,144.9162,Western Metropolitan,3284.0,1213.5278514588858,2016,4,2016Q2,House
Strathmore,2/13 Fenacre St,3,h,622500.0,S,Barry,2016-07-16,9.7,3041.0,3.0,2.0,2.0,254.0,127.0,2004.0,Moonee Valley,-37.7302,144.9167,Western Metropolitan,3284.0,2450.787401574803,2016,7,2016Q3,House
Strathmore,124 Woodland St,3,h,1500000.0,SP,McDonald,2016-09-17,9.7,3041.0,3.0,2.0,4.0,722.0,196.0,1950.0,Moonee Valley,-37.7427,144.9226,Western Metropolitan,3284.0,2077.562326869806,2016,9,2016Q3,House
Strathmore,34 Lind St,4,t,995000.0,SP,Nelson,2017-03-18,9.7,3041.0,4.0,3.0,1.0,260.0,,,Moonee Valley,-37.7319,144.9195,Western Metropolitan,3284.0,3826.923076923077,2017,3,2017Q1,Townhouse
Strathmore,45 Loeman St,4,h,1280000.0,VB,Brad,2017-03-18,9.7,3041.0,4.0,2.0,2.0,689.0,25.0,1977.0,Moonee Valley,-37.7345,144.9196,Western Metropolitan,3284.0,1857.7648766328011,2017,3,2017Q1,House
Strathmore,44 Lind St,5,h,1485000.0,S,Rendina,2016-06-18,9.7,3041.0,5.0,2.0,4.0,502.0,365.0,2012.0,Moonee Valley,-37.7317,144.9177,Western Metropolitan,3284.0,2958.167330677291,2016,6,2016Q2,House
Strathmore,9 Marks St,3,h,1080000.0,S,Considine,2016-06-18,9.7,3041.0,3.0,2.0,2.0,211.0,46.0,1980.0,Moonee Valley,-37.734,144.9145,Western Metropolitan,3284.0,5118.4834123222745,2016,6,2016Q2,House
Strathmore,6 Prefect St,4,h,1715000.0,S,Paul,2016-06-18,9.7,3041.0,4.0,3.0,2.0,650.0,348.0,2001.0,Moonee Valley,-37.7363,144.9208,Western Metropolitan,3284.0,2638.4615384615386,2016,6,2016Q2,House
Strathmore,222 Woodland St,5,h,2650000.0,S,Brad,2016-11-19,9.7,3041.0,5.0,3.0,2.0,755.0,365.0,2009.0,Moonee Valley,-37.7417,144.9133,Western Metropolitan,3284.0,3509.933774834437,2016,11,2016Q4,House
Strathmore,138a Lebanon St,2,h,630000.0,S,Barry,2016-05-22,9.7,3041.0,3.0,2.0,1.0,378.0,106.0,2000.0,Moonee Valley,-37.7245,144.9097,Western Metropolitan,3284.0,1666.6666666666667,2016,5,2016Q2,House
Strathmore,59 Glenview Rd,3,h,1205000.0,SP,Nelson,2016-04-23,9.7,3041.0,3.0,1.0,2.0,650.0,,,Moonee Valley,-37.736,144.9202,Western Metropolitan,3284.0,1853.8461538461538,2016,4,2016Q2,House
Strathmore,11/2 Mascoma St,2,h,535000.0,S,Considine,2016-04-23,9.7,3041.0,2.0,1.0,1.0,151.0,,,Moonee Valley,-37.7296,144.9234,Western Metropolitan,3284.0,3543.046357615894,2016,4,2016Q2,House
Strathmore,16 Wendora St,3,h,1075000.0,S,Nelson,2016-09-24,9.7,3041.0,3.0,2.0,1.0,752.0,,,Moonee Valley,-37.7303,144.9198,Western Metropolitan,3284.0,1429.5212765957447,2016,9,2016Q3,House
Strathmore,13 Willonga St,3,h,1000000.0,SP,Brad,2017-02-25,9.7,3041.0,3.0,1.0,2.0,697.0,,,Moonee Valley,-37.7273,144.917,Western Metropolitan,3284.0,1434.7202295552368,2017,2,2017Q1,House
Strathmore,2 Head St,3,h,1400000.0,S,Nelson,2016-07-26,9.7,3041.0,4.0,1.0,2.0,656.0,,,Moonee Valley,-37.7373,144.9217,Western Metropolitan,3284.0,2134.1463414634145,2016,7,2016Q3,House
Strathmore,9 Bruce St,4,h,920000.0,VB,Pagan,2016-06-27,9.7,3041.0,4.0,1.0,1.0,390.0,,,Moonee Valley,-37.7413,144.9163,Western Metropolitan,3284.0,2358.974358974359,2016,6,2016Q2,House
Strathmore,7 Colclough Ct,5,h,960000.0,VB,Nelson,2016-06-27,9.7,3041.0,5.0,3.0,2.0,387.0,,,Moonee Valley,-37.7225,144.9055,Western Metropolitan,3284.0,2480.6201550387595,2016,6,2016Q2,House
Strathmore,220 Napier St,3,h,1160000.0,S,Barry,2016-06-27,9.7,3041.0,3.0,1.0,1.0,651.0,,,Moonee Valley,-37.7416,144.9204,Western Metropolitan,3284.0,1781.874039938556,2016,6,2016Q2,House
Strathmore,34 Glenview Rd,4,h,1370000.0,S,Nelson,2016-05-28,9.7,3041.0,4.0,2.0,2.0,908.0,208.0,1960.0,Moonee Valley,-37.735,144.9203,Western Metropolitan,3284.0,1508.8105726872247,2016,5,2016Q2,House
Strathmore,164 Lebanon St,3,t,600000.0,PI,Nelson,2016-08-28,9.7,3041.0,4.0,3.0,2.0,717.0,,,Moonee Valley,-37.7234,144.9077,Western Metropolitan,3284.0,836.8200836820083,2016,8,2016Q3,Townhouse
Strathmore,7 Colclough Ct,5,h,880000.0,VB,Nelson,2016-07-30,9.7,3041.0,5.0,3.0,2.0,387.0,,,Moonee Valley,-37.7225,144.9055,Western Metropolitan,3284.0,2273.9018087855297,2016,7,2016Q3,House
Strathmore,42 Henshall Rd,3,h,1285000.0,S,Nelson,2016-07-30,9.7,3041.0,3.0,2.0,2.0,616.0,,,Moonee Valley,-37.7373,144.9155,Western Metropolitan,3284.0,2086.038961038961,2016,7,2016Q3,House
Sunshine,1/136 Wright St,2,u,260000.0,PI,Douglas,2016-09-03,12.6,3020.0,2.0,1.0,1.0,79.0,,,Brimbank,-37.7952,144.8262,Western Metropolitan,3755.0,3291.1392405063293,2016,9,2016Q3,Unit
Sunshine,142 Cornwall Rd,3,h,800000.0,PI,Barry,2016-12-03,12.6,3020.0,3.0,2.0,1.0,655.0,165.0,1940.0,Brimbank,-37.7809,144.8424,Western Metropolitan,3755.0,1221.3740458015268,2016,12,2016Q4,House
Sunshine,32 Matthews St,3,h,950000.0,S,GL,2016-12-03,12.6,3020.0,3.0,1.0,1.0,700.0,145.0,1960.0,Brimbank,-37.7933,144.8411,Western Metropolitan,3755.0,1357.142857142857,2016,12,2016Q4,House
Sunshine,11 Thomson St,3,h,625000.0,S,Barry,2016-12-03,12.6,3020.0,3.0,1.0,1.0,203.0,,1950.0,Brimbank,-37.7853,144.843,Western Metropolitan,3755.0,3078.8177339901476,2016,12,2016Q4,House
Sunshine,18 Tyler St,2,h,710000.0,S,Barry,2016-12-03,12.6,3020.0,2.0,1.0,0.0,457.0,,,Brimbank,-37.7878,144.8369,Western Metropolitan,3755.0,1553.6105032822757,2016,12,2016Q4,House
Sunshine,17 Barnard Ct,3,h,735000.0,S,Sweeney,2017-03-04,12.6,3020.0,3.0,1.0,2.0,539.0,,,Brimbank,-37.7877,144.8398,Western Metropolitan,3755.0,1363.6363636363637,2017,3,2017Q1,House
Sunshine,160 Cornwall Rd,3,h,1001000.0,S,Jas,2017-03-04,12.6,3020.0,3.0,1.0,5.0,879.0,,,Brimbank,-37.7796,144.8426,Western Metropolitan,3755.0,1138.7940841865757,2017,3,2017Q1,House
Sunshine,7 High St,3,h,780000.0,S,Sweeney,2017-03-04,12.6,3020.0,3.0,1.0,0.0,486.0,115.0,1943.0,Brimbank,-37.7886,144.8438,Western Metropolitan,3755.0,1604.9382716049383,2017,3,2017Q1,House
Sunshine,1 Markstone Ct,2,h,710000.0,S,S&L,2017-03-04,12.6,3020.0,2.0,1.0,2.0,619.0,,,Brimbank,-37.7794,144.8395,Western Metropolitan,3755.0,1147.0113085621972,2017,3,2017Q1,House
Sunshine,24 Martin St,4,h,1350500.0,S,Bells,2017-03-04,12.6,3020.0,4.0,1.0,0.0,726.0,181.0,1940.0,Brimbank,-37.7864,144.8353,Western Metropolitan,3755.0,1860.1928374655647,2017,3,2017Q1,House
Sunshine,15 Mellor St,3,h,745000.0,SP,Biggin,2017-03-04,12.6,3020.0,3.0,1.0,2.0,518.0,122.0,1960.0,Brimbank,-37.7802,144.8374,Western Metropolitan,3755.0,1438.2239382239381,2017,3,2017Q1,House
Sunshine,2A Ritchie Ct,2,h,490000.0,S,Sweeney,2017-03-04,12.6,3020.0,2.0,1.0,1.0,322.0,,,Brimbank,-37.7876,144.8342,Western Metropolitan,3755.0,1521.7391304347825,2017,3,2017Q1,House
Sunshine,51 Ardoyne St,4,h,700000.0,PI,Douglas,2016-08-06,12.6,3020.0,4.0,2.0,1.0,807.0,,,Brimbank,-37.7966,144.8252,Western Metropolitan,3755.0,867.4101610904585,2016,8,2016Q3,House
Sunshine,36 Matthews St,5,h,895000.0,PI,Barry,2016-05-07,12.6,3020.0,4.0,2.0,2.0,690.0,,,Brimbank,-37.7933,144.8408,Western Metropolitan,3755.0,1297.1014492753623,2016,5,2016Q2,House
Sunshine,17 Snowden St,3,h,657500.0,S,Barry,2016-05-07,12.6,3020.0,3.0,1.0,1.0,513.0,116.0,1955.0,Brimbank,-37.7796,144.8372,Western Metropolitan,3755.0,1281.6764132553606,2016,5,2016Q2,House
Sunshine,1 Walter St,4,h,1030000.0,S,Sweeney,2016-05-07,12.6,3020.0,4.0,2.0,2.0,803.0,309.0,2002.0,Brimbank,-37.7932,144.8434,Western Metropolitan,3755.0,1282.6899128268992,2016,5,2016Q2,House
Sunshine,3/17 Anderson Rd,3,h,460000.0,PI,Douglas,2016-11-07,12.6,3020.0,3.0,2.0,1.0,119.0,110.0,2009.0,Brimbank,-37.7939,144.8261,Western Metropolitan,3755.0,3865.546218487395,2016,11,2016Q4,House
Sunshine,3 Colin St,3,h,725000.0,SP,Melbourne,2016-11-07,12.6,3020.0,3.0,1.0,3.0,534.0,,,Brimbank,-37.7801,144.8412,Western Metropolitan,3755.0,1357.6779026217228,2016,11,2016Q4,House
Sunshine,116 Cornwall Rd,3,h,620000.0,S,Douglas,2016-11-07,12.6,3020.0,3.0,1.0,1.0,376.0,,,Brimbank,-37.7831,144.842,Western Metropolitan,3755.0,1648.936170212766,2016,11,2016Q4,House
Sunshine,143 Cornwall Rd,3,h,460000.0,S,Douglas,2016-11-07,12.6,3020.0,3.0,1.0,1.0,306.0,,,Brimbank,-37.7807,144.842,Western Metropolitan,3755.0,1503.2679738562092,2016,11,2016Q4,House
Sunshine,69a Monash St,2,u,470000.0,S,Barry,2016-11-07,12.6,3020.0,2.0,1.0,1.0,234.0,,,Brimbank,-37.7895,144.8385,Western Metropolitan,3755.0,2008.5470085470085,2016,11,2016Q4,Unit
Sunshine,27 Parsons St,3,h,910000.0,S,Trimson,2016-11-07,12.6,3020.0,3.0,1.0,1.0,725.0,,,Brimbank,-37.7918,144.8419,Western Metropolitan,3755.0,1255.1724137931035,2016,11,2016Q4,House
Sunshine,17 Hampshire Rd,3,h,702000.0,S,Douglas,2016-09-10,12.6,3020.0,3.0,1.0,1.0,542.0,,1950.0,Brimbank,-37.7949,144.8303,Western Metropolitan,3755.0,1295.2029520295202,2016,9,2016Q3,House
Sunshine,158 Morris St,3,h,580000.0,S,GL,2016-09-10,12.6,3020.0,3.0,1.0,1.0,469.0,,,Brimbank,-37.7923,144.8289,Western Metropolitan,3755.0,1236.673773987207,2016,9,2016Q3,House
Sunshine,1/164 Cornwall Rd,3,u,490000.0,S,Barry,2016-12-10,12.6,3020.0,3.0,1.0,1.0,301.0,115.0,1950.0,Brimbank,-37.7793,144.8427,Western Metropolitan,3755.0,1627.906976744186,2016,12,2016Q4,Unit
Sunshine,34 Ernest St,4,h,890000.0,S,Sweeney,2016-11-12,12.6,3020.0,4.0,1.0,2.0,668.0,127.0,1930.0,Brimbank,-37.7796,144.845,Western Metropolitan,3755.0,1332.3353293413174,2016,11,2016Q4,House
Sunshine,7 Barnett St,3,h,675000.0,S,Bells,2016-08-13,12.6,3020.0,3.0,1.0,1.0,500.0,,,Brimbank,-37.7821,144.8456,Western Metropolitan,3755.0,1350.0,2016,8,2016Q3,House
Sunshine,4/162 Cornwall Rd,2,h,425000.0,S,Barry,2016-05-14,12.6,3020.0,2.0,1.0,1.0,225.0,80.0,2000.0,Brimbank,-37.7795,144.8432,Western Metropolitan,3755.0,1888.888888888889,2016,5,2016Q2,House
Sunshine,3 Lynch St,3,h,715000.0,S,YPA,2016-05-14,12.6,3020.0,3.0,1.0,2.0,558.0,104.0,1925.0,Brimbank,-37.7807,144.8341,Western Metropolitan,3755.0,1281.3620071684588,2016,5,2016Q2,House
Sunshine,3 Donald St,3,h,816000.0,S,Douglas,2016-10-15,12.6,3020.0,3.0,1.0,1.0,511.0,113.0,1958.0,Brimbank,-37.7906,144.8387,Western Metropolitan,3755.0,1596.8688845401175,2016,10,2016Q4,House
Sunshine,59 Hertford Rd,2,h,825000.0,S,Bells,2016-10-15,12.6,3020.0,2.0,1.0,3.0,580.0,,,Brimbank,-37.7818,144.8393,Western Metropolitan,3755.0,1422.4137931034484,2016,10,2016Q4,House
Sunshine,34 Matthews St,3,h,950000.0,SP,Jas,2016-10-15,12.6,3020.0,3.0,1.0,4.0,704.0,,,Brimbank,-37.7933,144.8409,Western Metropolitan,3755.0,1349.4318181818182,2016,10,2016Q4,House
Sunshine,1/10 Norma St,2,u,425500.0,SP,Barry,2016-10-15,12.6,3020.0,2.0,1.0,0.0,153.0,72.0,1970.0,Brimbank,-37.7912,144.8439,Western Metropolitan,3755.0,2781.045751633987,2016,10,2016Q4,Unit
Sunshine,20 Servante St,3,h,735000.0,PI,hockingstuart,2016-10-15,12.6,3020.0,3.0,1.0,3.0,435.0,,,Brimbank,-37.7877,144.838,Western Metropolitan,3755.0,1689.655172413793,2016,10,2016Q4,House
Sunshine,14 Thomson St,3,h,595000.0,S,Douglas,2016-10-15,12.6,3020.0,3.0,1.0,1.0,36.0,,,Brimbank,-37.7851,144.8434,Western Metropolitan,3755.0,16527.777777777777,2016,10,2016Q4,House
Sunshine,13 Union St,3,h,735000.0,S,Bells,2016-10-15,12.6,3020.0,3.0,1.0,1.0,490.0,,,Brimbank,-37.7892,144.8432,Western Metropolitan,3755.0,1500.0,2016,10,2016Q4,House
Sunshine,1 Boreham St,3,h,610000.0,S,Barry,2016-04-16,12.6,3020.0,3.0,1.0,0.0,705.0,118.0,1965.0,Brimbank,-37.8005,144.822,Western Metropolitan,3755.0,865.2482269503546,2016,4,2016Q2,House
Sunshine,72 Anderson Rd,3,h,595999.0,SP,Sweeney,2016-07-16,12.6,3020.0,3.0,1.0,1.0,750.0,,,Brimbank,-37.7892,144.827,Western Metropolitan,3755.0,794.6653333333334,2016,7,2016Q3,House
Sunshine,25 Benjamin St,2,h,591000.0,S,Bells,2016-07-16,12.6,3020.0,2.0,1.0,0.0,210.0,,,Brimbank,-37.7938,144.8322,Western Metropolitan,3755.0,2814.285714285714,2016,7,2016Q3,House
Sunshine,146 Cornwall Rd,3,h,590000.0,S,Douglas,2016-07-16,12.6,3020.0,3.0,1.0,1.0,438.0,,,Brimbank,-37.7804,144.8425,Western Metropolitan,3755.0,1347.0319634703196,2016,7,2016Q3,House
Sunshine,8 Couch St,4,h,691000.0,S,Stockdale,2016-07-16,12.6,3020.0,4.0,1.0,1.0,521.0,,,Brimbank,-37.7953,144.8332,Western Metropolitan,3755.0,1326.2955854126678,2016,7,2016Q3,House
Sunshine,15 Hampshire Rd,3,h,701000.0,S,Barry,2016-07-16,12.6,3020.0,3.0,1.0,1.0,550.0,,,Brimbank,-37.7952,144.8302,Western Metropolitan,3755.0,1274.5454545454545,2016,7,2016Q3,House
Sunshine,82 Hertford Rd,2,h,688000.0,S,Douglas,2016-07-16,12.6,3020.0,2.0,1.0,1.0,611.0,,,Brimbank,-37.7824,144.8414,Western Metropolitan,3755.0,1126.022913256956,2016,7,2016Q3,House
